Cause,time,est,Risk,CVDRx,LiverRx,estRx,Stage,Age
Other,4,16.010000000000026,Base case,1,0.5,4.803000000000008,F4,65
Other,4.4,17.64999999999998,Base case,1,0.5,5.294999999999994,F4,65
Other,4.8,19.209999999999923,Base case,1,0.5,5.762999999999977,F4,65
Other,5.2,20.719999999999885,Base case,1,0.5,6.2159999999999656,F4,65
Other,5.6,22.439999999999845,Base case,1,0.5,6.731999999999953,F4,65
Other,6,24.209999999999816,Base case,1,0.5,7.262999999999945,F4,65
Other,6.4,25.94999999999973,Base case,1,0.5,7.784999999999918,F4,65
Other,6.8,27.649999999999615,Base case,1,0.5,8.294999999999884,F4,65
Other,7.2,29.479999999999514,Base case,1,0.5,8.843999999999854,F4,65
Other,7.6,31.229999999999414,Base case,1,0.5,9.368999999999824,F4,65
Other,8,32.95999999999931,Base case,1,0.5,9.887999999999792,F4,65
Other,8.4,34.85999999999924,Base case,1,0.5,10.457999999999771,F4,65
Other,8.8,36.42999999999915,Base case,1,0.5,10.928999999999743,F4,65
Other,9.2,38.04999999999905,Base case,1,0.5,11.414999999999715,F4,65
Other,9.6,39.82999999999899,Base case,1,0.5,11.948999999999696,F4,65
Other,10,41.529999999998886,Base case,1,0.5,12.458999999999666,F4,65
Liver,0,0,Base case,1,0.5,0,F4,65
Liver,0.4,0.8799999999999997,Base case,1,0.5,0.43999999999999984,F4,65
Liver,0.8,1.6699999999999957,Base case,1,0.5,0.8349999999999979,F4,65
Liver,1.2,2.3499999999999917,Base case,1,0.5,1.1749999999999958,F4,65
Liver,1.6,2.989999999999988,Base case,1,0.5,1.494999999999994,F4,65
Liver,2,3.6599999999999957,Base case,1,0.5,1.8299999999999979,F4,65
Liver,2.4,4.240000000000009,Base case,1,0.5,2.1200000000000045,F4,65
Liver,2.8,4.940000000000023,Base case,1,0.5,2.4700000000000113,F4,65
Liver,3.2,5.630000000000032,Base case,1,0.5,2.815000000000016,F4,65
Liver,3.6,6.200000000000042,Base case,1,0.5,3.100000000000021,F4,65
Liver,4,6.7600000000000575,Base case,1,0.5,3.3800000000000288,F4,65
Liver,4.4,7.300000000000072,Base case,1,0.5,3.650000000000036,F4,65
Liver,4.8,7.820000000000084,Base case,1,0.5,3.910000000000042,F4,65
Liver,5.2,8.490000000000103,Base case,1,0.5,4.245000000000052,F4,65
Liver,5.6,9.14000000000012,Base case,1,0.5,4.57000000000006,F4,65
Liver,6,9.670000000000133,Base case,1,0.5,4.835000000000067,F4,65
