Cause,time,est,Risk,LiverRx,estRx,Stage,Age
Decompensation,3.2,1.7899999999999947,Base case,0,1.7899999999999947,F2,65
Decompensation,3.6,1.9199999999999944,Base case,0,1.9199999999999944,F2,65
Decompensation,4,2.0999999999999934,Base case,0,2.0999999999999934,F2,65
Decompensation,4.4,2.2799999999999927,Base case,0,2.2799999999999927,F2,65
Decompensation,4.8,2.529999999999992,Base case,0,2.529999999999992,F2,65
Decompensation,5.2,2.709999999999991,Base case,0,2.709999999999991,F2,65
Decompensation,5.6,2.8299999999999903,Base case,0,2.8299999999999903,F2,65
Decompensation,6,3.009999999999989,Base case,0,3.009999999999989,F2,65
Decompensation,6.4,3.2299999999999898,Base case,0,3.2299999999999898,F2,65
Decompensation,6.8,3.3399999999999928,Base case,0,3.3399999999999928,F2,65
Decompensation,7.2,3.5699999999999994,Base case,0,3.5699999999999994,F2,65
Decompensation,7.6,3.750000000000005,Base case,0,3.750000000000005,F2,65
Decompensation,8,3.9300000000000073,Base case,0,3.9300000000000073,F2,65
Decompensation,8.4,4.04000000000001,Base case,0,4.04000000000001,F2,65
Decompensation,8.8,4.190000000000013,Base case,0,4.190000000000013,F2,65
Decompensation,9.2,4.3100000000000165,Base case,0,4.3100000000000165,F2,65
Decompensation,9.6,4.4200000000000195,Base case,0,4.4200000000000195,F2,65
Decompensation,10,4.610000000000024,Base case,0,4.610000000000024,F2,65
HCC,0,0,Base case,0,0,F2,65
HCC,0.4,0.1199999999999999,Base case,0,0.1199999999999999,F2,65
HCC,0.8,0.1799999999999998,Base case,0,0.1799999999999998,F2,65
HCC,1.2,0.2899999999999996,Base case,0,0.2899999999999996,F2,65
HCC,1.6,0.3399999999999995,Base case,0,0.3399999999999995,F2,65
HCC,2,0.3999999999999997,Base case,0,0.3999999999999997,F2,65
HCC,2.4,0.46999999999999975,Base case,0,0.46999999999999975,F2,65
HCC,2.8,0.5099999999999999,Base case,0,0.5099999999999999,F2,65
HCC,3.2,0.5900000000000001,Base case,0,0.5900000000000001,F2,65
HCC,3.6,0.7100000000000004,Base case,0,0.7100000000000004,F2,65
HCC,4,0.8300000000000007,Base case,0,0.8300000000000007,F2,65
HCC,4.4,0.9100000000000003,Base case,0,0.9100000000000003,F2,65
HCC,4.8,1,Base case,0,1,F2,65
HCC,5.2,1.1400000000000015,Base case,0,1.1400000000000015,F2,65
HCC,5.6,1.2300000000000022,Base case,0,1.2300000000000022,F2,65
HCC,6,1.310000000000003,Base case,0,1.310000000000003,F2,65
HCC,6.4,1.3300000000000032,Base case,0,1.3300000000000032,F2,65
HCC,6.8,1.400000000000004,Base case,0,1.400000000000004,F2,65
HCC,7.2,1.4800000000000049,Base case,0,1.4800000000000049,F2,65
HCC,7.6,1.5600000000000047,Base case,0,1.5600000000000047,F2,65
HCC,8,1.6000000000000045,Base case,0,1.6000000000000045,F2,65
HCC,8.4,1.6200000000000043,Base case,0,1.6200000000000043,F2,65
HCC,8.8,1.6500000000000044,Base case,0,1.6500000000000044,F2,65
HCC,9.2,1.690000000000004,Base case,0,1.690000000000004,F2,65
HCC,9.6,1.7200000000000037,Base case,0,1.7200000000000037,F2,65
HCC,10,1.760000000000005,Base case,0,1.760000000000005,F2,65
Decompensation,0,0,Base case,0.1,0,F2,65
Decompensation,0.4,0.26999999999999985,Base case,0.1,0.24299999999999986,F2,65
Decompensation,0.8,0.47999999999999954,Base case,0.1,0.43199999999999955,F2,65
Decompensation,1.2,0.7499999999999997,Base case,0.1,0.6749999999999996,F2,65
Decompensation,1.6,0.9799999999999989,Base case,0.1,0.8819999999999991,F2,65
Decompensation,2,1.2699999999999974,Base case,0.1,1.1429999999999976,F2,65
Decompensation,2.4,1.5199999999999962,Base case,0.1,1.3679999999999966,F2,65
Decompensation,2.8,1.6599999999999955,Base case,0.1,1.493999999999996,F2,65
Decompensation,3.2,1.7899999999999947,Base case,0.1,1.6109999999999953,F2,65
Decompensation,3.6,1.9199999999999944,Base case,0.1,1.7279999999999949,F2,65
Decompensation,4,2.0999999999999934,Base case,0.1,1.8899999999999941,F2,65
Decompensation,4.4,2.2799999999999927,Base case,0.1,2.0519999999999934,F2,65
Decompensation,4.8,2.529999999999992,Base case,0.1,2.2769999999999926,F2,65
Decompensation,5.2,2.709999999999991,Base case,0.1,2.438999999999992,F2,65
Decompensation,5.6,2.8299999999999903,Base case,0.1,2.5469999999999913,F2,65
Decompensation,6,3.009999999999989,Base case,0.1,2.7089999999999903,F2,65
Decompensation,6.4,3.2299999999999898,Base case,0.1,2.9069999999999907,F2,65
Decompensation,6.8,3.3399999999999928,Base case,0.1,3.0059999999999936,F2,65
Decompensation,7.2,3.5699999999999994,Base case,0.1,3.213,F2,65
Decompensation,7.6,3.750000000000005,Base case,0.1,3.3750000000000044,F2,65
Decompensation,8,3.9300000000000073,Base case,0.1,3.537000000000007,F2,65
Decompensation,8.4,4.04000000000001,Base case,0.1,3.6360000000000094,F2,65
Decompensation,8.8,4.190000000000013,Base case,0.1,3.771000000000012,F2,65
Decompensation,9.2,4.3100000000000165,Base case,0.1,3.879000000000015,F2,65
Decompensation,9.6,4.4200000000000195,Base case,0.1,3.9780000000000175,F2,65
Decompensation,10,4.610000000000024,Base case,0.1,4.149000000000022,F2,65
HCC,0,0,Base case,0.1,0,F2,65
HCC,0.4,0.1199999999999999,Base case,0.1,0.10799999999999992,F2,65
HCC,0.8,0.1799999999999998,Base case,0.1,0.1619999999999998,F2,65
HCC,1.2,0.2899999999999996,Base case,0.1,0.2609999999999996,F2,65
HCC,1.6,0.3399999999999995,Base case,0.1,0.30599999999999955,F2,65
HCC,2,0.3999999999999997,Base case,0.1,0.3599999999999997,F2,65
HCC,2.4,0.46999999999999975,Base case,0.1,0.42299999999999977,F2,65
HCC,2.8,0.5099999999999999,Base case,0.1,0.45899999999999985,F2,65
HCC,3.2,0.5900000000000001,Base case,0.1,0.531,F2,65
HCC,3.6,0.7100000000000004,Base case,0.1,0.6390000000000003,F2,65
HCC,4,0.8300000000000007,Base case,0.1,0.7470000000000007,F2,65
HCC,4.4,0.9100000000000003,Base case,0.1,0.8190000000000003,F2,65
HCC,4.8,1,Base case,0.1,0.9000000000000001,F2,65
HCC,5.2,1.1400000000000015,Base case,0.1,1.0260000000000014,F2,65
HCC,5.6,1.2300000000000022,Base case,0.1,1.107000000000002,F2,65
HCC,6,1.310000000000003,Base case,0.1,1.1790000000000027,F2,65
HCC,6.4,1.3300000000000032,Base case,0.1,1.197000000000003,F2,65
HCC,6.8,1.400000000000004,Base case,0.1,1.2600000000000036,F2,65
HCC,7.2,1.4800000000000049,Base case,0.1,1.3320000000000045,F2,65
HCC,7.6,1.5600000000000047,Base case,0.1,1.4040000000000044,F2,65
HCC,8,1.6000000000000045,Base case,0.1,1.4400000000000042,F2,65
HCC,8.4,1.6200000000000043,Base case,0.1,1.4580000000000042,F2,65
HCC,8.8,1.6500000000000044,Base case,0.1,1.4850000000000039,F2,65
HCC,9.2,1.690000000000004,Base case,0.1,1.5210000000000037,F2,65
HCC,9.6,1.7200000000000037,Base case,0.1,1.5480000000000036,F2,65
HCC,10,1.760000000000005,Base case,0.1,1.5840000000000045,F2,65
Decompensation,0,0,Base case,0.2,0,F2,65
Decompensation,0.4,0.26999999999999985,Base case,0.2,0.21599999999999986,F2,65
Decompensation,0.8,0.47999999999999954,Base case,0.2,0.3839999999999996,F2,65
Decompensation,1.2,0.7499999999999997,Base case,0.2,0.5999999999999998,F2,65
Decompensation,1.6,0.9799999999999989,Base case,0.2,0.7839999999999991,F2,65
Decompensation,2,1.2699999999999974,Base case,0.2,1.015999999999998,F2,65
Decompensation,2.4,1.5199999999999962,Base case,0.2,1.2159999999999969,F2,65
Decompensation,2.8,1.6599999999999955,Base case,0.2,1.3279999999999965,F2,65
Decompensation,3.2,1.7899999999999947,Base case,0.2,1.4319999999999957,F2,65
Decompensation,3.6,1.9199999999999944,Base case,0.2,1.5359999999999956,F2,65
Decompensation,4,2.0999999999999934,Base case,0.2,1.679999999999995,F2,65
Decompensation,4.4,2.2799999999999927,Base case,0.2,1.8239999999999943,F2,65
Decompensation,4.8,2.529999999999992,Base case,0.2,2.0239999999999934,F2,65
Decompensation,5.2,2.709999999999991,Base case,0.2,2.167999999999993,F2,65
Decompensation,5.6,2.8299999999999903,Base case,0.2,2.2639999999999922,F2,65
Decompensation,6,3.009999999999989,Base case,0.2,2.4079999999999915,F2,65
Decompensation,6.4,3.2299999999999898,Base case,0.2,2.5839999999999916,F2,65
Decompensation,6.8,3.3399999999999928,Base case,0.2,2.6719999999999944,F2,65
Decompensation,7.2,3.5699999999999994,Base case,0.2,2.856,F2,65
Decompensation,7.6,3.750000000000005,Base case,0.2,3.000000000000004,F2,65
Decompensation,8,3.9300000000000073,Base case,0.2,3.144000000000006,F2,65
Decompensation,8.4,4.04000000000001,Base case,0.2,3.2320000000000086,F2,65
Decompensation,8.8,4.190000000000013,Base case,0.2,3.3520000000000105,F2,65
Decompensation,9.2,4.3100000000000165,Base case,0.2,3.4480000000000137,F2,65
Decompensation,9.6,4.4200000000000195,Base case,0.2,3.536000000000016,F2,65
Decompensation,10,4.610000000000024,Base case,0.2,3.6880000000000197,F2,65
HCC,0,0,Base case,0.2,0,F2,65
HCC,0.4,0.1199999999999999,Base case,0.2,0.09599999999999993,F2,65
HCC,0.8,0.1799999999999998,Base case,0.2,0.14399999999999985,F2,65
HCC,1.2,0.2899999999999996,Base case,0.2,0.2319999999999997,F2,65
HCC,1.6,0.3399999999999995,Base case,0.2,0.27199999999999963,F2,65
HCC,2,0.3999999999999997,Base case,0.2,0.31999999999999973,F2,65
HCC,2.4,0.46999999999999975,Base case,0.2,0.37599999999999983,F2,65
HCC,2.8,0.5099999999999999,Base case,0.2,0.4079999999999999,F2,65
HCC,3.2,0.5900000000000001,Base case,0.2,0.4720000000000001,F2,65
HCC,3.6,0.7100000000000004,Base case,0.2,0.5680000000000004,F2,65
HCC,4,0.8300000000000007,Base case,0.2,0.6640000000000006,F2,65
HCC,4.4,0.9100000000000003,Base case,0.2,0.7280000000000002,F2,65
HCC,4.8,1,Base case,0.2,0.8,F2,65
HCC,5.2,1.1400000000000015,Base case,0.2,0.9120000000000011,F2,65
HCC,5.6,1.2300000000000022,Base case,0.2,0.9840000000000019,F2,65
HCC,6,1.310000000000003,Base case,0.2,1.0480000000000025,F2,65
HCC,6.4,1.3300000000000032,Base case,0.2,1.0640000000000027,F2,65
HCC,6.8,1.400000000000004,Base case,0.2,1.1200000000000032,F2,65
HCC,7.2,1.4800000000000049,Base case,0.2,1.184000000000004,F2,65
HCC,7.6,1.5600000000000047,Base case,0.2,1.248000000000004,F2,65
HCC,8,1.6000000000000045,Base case,0.2,1.2800000000000038,F2,65
HCC,8.4,1.6200000000000043,Base case,0.2,1.2960000000000036,F2,65
HCC,8.8,1.6500000000000044,Base case,0.2,1.3200000000000034,F2,65
HCC,9.2,1.690000000000004,Base case,0.2,1.3520000000000032,F2,65
HCC,9.6,1.7200000000000037,Base case,0.2,1.376000000000003,F2,65
HCC,10,1.760000000000005,Base case,0.2,1.4080000000000041,F2,65
Decompensation,0,0,Base case,0.3,0,F2,65
Decompensation,0.4,0.26999999999999985,Base case,0.3,0.18899999999999986,F2,65
Decompensation,0.8,0.47999999999999954,Base case,0.3,0.3359999999999997,F2,65
Decompensation,1.2,0.7499999999999997,Base case,0.3,0.5249999999999997,F2,65
Decompensation,1.6,0.9799999999999989,Base case,0.3,0.6859999999999992,F2,65
Decompensation,2,1.2699999999999974,Base case,0.3,0.8889999999999981,F2,65
Decompensation,2.4,1.5199999999999962,Base case,0.3,1.0639999999999972,F2,65
Decompensation,2.8,1.6599999999999955,Base case,0.3,1.1619999999999968,F2,65
Decompensation,3.2,1.7899999999999947,Base case,0.3,1.2529999999999963,F2,65
Decompensation,3.6,1.9199999999999944,Base case,0.3,1.3439999999999959,F2,65
Decompensation,4,2.0999999999999934,Base case,0.3,1.4699999999999955,F2,65
Decompensation,4.4,2.2799999999999927,Base case,0.3,1.595999999999995,F2,65
Decompensation,4.8,2.529999999999992,Base case,0.3,1.7709999999999941,F2,65
Decompensation,5.2,2.709999999999991,Base case,0.3,1.8969999999999936,F2,65
Decompensation,5.6,2.8299999999999903,Base case,0.3,1.9809999999999928,F2,65
Decompensation,6,3.009999999999989,Base case,0.3,2.106999999999992,F2,65
Decompensation,6.4,3.2299999999999898,Base case,0.3,2.260999999999993,F2,65
Decompensation,6.8,3.3399999999999928,Base case,0.3,2.3379999999999947,F2,65
Decompensation,7.2,3.5699999999999994,Base case,0.3,2.4989999999999997,F2,65
Decompensation,7.6,3.750000000000005,Base case,0.3,2.625000000000003,F2,65
Decompensation,8,3.9300000000000073,Base case,0.3,2.7510000000000048,F2,65
Decompensation,8.4,4.04000000000001,Base case,0.3,2.828000000000007,F2,65
Decompensation,8.8,4.190000000000013,Base case,0.3,2.9330000000000087,F2,65
Decompensation,9.2,4.3100000000000165,Base case,0.3,3.0170000000000115,F2,65
Decompensation,9.6,4.4200000000000195,Base case,0.3,3.0940000000000136,F2,65
Decompensation,10,4.610000000000024,Base case,0.3,3.2270000000000167,F2,65
HCC,0,0,Base case,0.3,0,F2,65
HCC,0.4,0.1199999999999999,Base case,0.3,0.08399999999999992,F2,65
HCC,0.8,0.1799999999999998,Base case,0.3,0.12599999999999986,F2,65
HCC,1.2,0.2899999999999996,Base case,0.3,0.2029999999999997,F2,65
HCC,1.6,0.3399999999999995,Base case,0.3,0.23799999999999963,F2,65
HCC,2,0.3999999999999997,Base case,0.3,0.27999999999999975,F2,65
HCC,2.4,0.46999999999999975,Base case,0.3,0.32899999999999985,F2,65
HCC,2.8,0.5099999999999999,Base case,0.3,0.3569999999999999,F2,65
HCC,3.2,0.5900000000000001,Base case,0.3,0.413,F2,65
HCC,3.6,0.7100000000000004,Base case,0.3,0.4970000000000002,F2,65
HCC,4,0.8300000000000007,Base case,0.3,0.5810000000000004,F2,65
HCC,4.4,0.9100000000000003,Base case,0.3,0.6370000000000001,F2,65
HCC,4.8,1,Base case,0.3,0.7,F2,65
HCC,5.2,1.1400000000000015,Base case,0.3,0.7980000000000009,F2,65
HCC,5.6,1.2300000000000022,Base case,0.3,0.8610000000000015,F2,65
HCC,6,1.310000000000003,Base case,0.3,0.917000000000002,F2,65
HCC,6.4,1.3300000000000032,Base case,0.3,0.9310000000000022,F2,65
HCC,6.8,1.400000000000004,Base case,0.3,0.9800000000000028,F2,65
HCC,7.2,1.4800000000000049,Base case,0.3,1.0360000000000034,F2,65
HCC,7.6,1.5600000000000047,Base case,0.3,1.0920000000000032,F2,65
HCC,8,1.6000000000000045,Base case,0.3,1.1200000000000032,F2,65
HCC,8.4,1.6200000000000043,Base case,0.3,1.134000000000003,F2,65
HCC,8.8,1.6500000000000044,Base case,0.3,1.155000000000003,F2,65
HCC,9.2,1.690000000000004,Base case,0.3,1.1830000000000027,F2,65
HCC,9.6,1.7200000000000037,Base case,0.3,1.2040000000000026,F2,65
HCC,10,1.760000000000005,Base case,0.3,1.2320000000000033,F2,65
Decompensation,0,0,Base case,0.4,0,F2,65
Decompensation,0.4,0.26999999999999985,Base case,0.4,0.1619999999999999,F2,65
Decompensation,0.8,0.47999999999999954,Base case,0.4,0.2879999999999997,F2,65
Decompensation,1.2,0.7499999999999997,Base case,0.4,0.4499999999999998,F2,65
Decompensation,1.6,0.9799999999999989,Base case,0.4,0.5879999999999994,F2,65
Decompensation,2,1.2699999999999974,Base case,0.4,0.7619999999999983,F2,65
Decompensation,2.4,1.5199999999999962,Base case,0.4,0.9119999999999977,F2,65
Decompensation,2.8,1.6599999999999955,Base case,0.4,0.9959999999999972,F2,65
Decompensation,3.2,1.7899999999999947,Base case,0.4,1.0739999999999967,F2,65
Decompensation,3.6,1.9199999999999944,Base case,0.4,1.1519999999999966,F2,65
Decompensation,4,2.0999999999999934,Base case,0.4,1.259999999999996,F2,65
Decompensation,4.4,2.2799999999999927,Base case,0.4,1.3679999999999957,F2,65
Decompensation,4.8,2.529999999999992,Base case,0.4,1.517999999999995,F2,65
Decompensation,5.2,2.709999999999991,Base case,0.4,1.6259999999999946,F2,65
Decompensation,5.6,2.8299999999999903,Base case,0.4,1.697999999999994,F2,65
Decompensation,6,3.009999999999989,Base case,0.4,1.8059999999999934,F2,65
Decompensation,6.4,3.2299999999999898,Base case,0.4,1.937999999999994,F2,65
Decompensation,6.8,3.3399999999999928,Base case,0.4,2.0039999999999956,F2,65
Decompensation,7.2,3.5699999999999994,Base case,0.4,2.142,F2,65
Decompensation,7.6,3.750000000000005,Base case,0.4,2.2500000000000027,F2,65
Decompensation,8,3.9300000000000073,Base case,0.4,2.358000000000004,F2,65
Decompensation,8.4,4.04000000000001,Base case,0.4,2.424000000000006,F2,65
Decompensation,8.8,4.190000000000013,Base case,0.4,2.514000000000008,F2,65
Decompensation,9.2,4.3100000000000165,Base case,0.4,2.5860000000000096,F2,65
Decompensation,9.6,4.4200000000000195,Base case,0.4,2.6520000000000117,F2,65
Decompensation,10,4.610000000000024,Base case,0.4,2.7660000000000147,F2,65
HCC,0,0,Base case,0.4,0,F2,65
HCC,0.4,0.1199999999999999,Base case,0.4,0.07199999999999994,F2,65
HCC,0.8,0.1799999999999998,Base case,0.4,0.10799999999999987,F2,65
HCC,1.2,0.2899999999999996,Base case,0.4,0.17399999999999974,F2,65
HCC,1.6,0.3399999999999995,Base case,0.4,0.2039999999999997,F2,65
HCC,2,0.3999999999999997,Base case,0.4,0.2399999999999998,F2,65
HCC,2.4,0.46999999999999975,Base case,0.4,0.2819999999999998,F2,65
HCC,2.8,0.5099999999999999,Base case,0.4,0.3059999999999999,F2,65
HCC,3.2,0.5900000000000001,Base case,0.4,0.35400000000000004,F2,65
HCC,3.6,0.7100000000000004,Base case,0.4,0.42600000000000027,F2,65
HCC,4,0.8300000000000007,Base case,0.4,0.49800000000000044,F2,65
HCC,4.4,0.9100000000000003,Base case,0.4,0.5460000000000002,F2,65
HCC,4.8,1,Base case,0.4,0.6,F2,65
HCC,5.2,1.1400000000000015,Base case,0.4,0.6840000000000008,F2,65
HCC,5.6,1.2300000000000022,Base case,0.4,0.7380000000000013,F2,65
HCC,6,1.310000000000003,Base case,0.4,0.7860000000000018,F2,65
HCC,6.4,1.3300000000000032,Base case,0.4,0.7980000000000018,F2,65
HCC,6.8,1.400000000000004,Base case,0.4,0.8400000000000024,F2,65
HCC,7.2,1.4800000000000049,Base case,0.4,0.8880000000000029,F2,65
HCC,7.6,1.5600000000000047,Base case,0.4,0.9360000000000028,F2,65
HCC,8,1.6000000000000045,Base case,0.4,0.9600000000000027,F2,65
HCC,8.4,1.6200000000000043,Base case,0.4,0.9720000000000025,F2,65
HCC,8.8,1.6500000000000044,Base case,0.4,0.9900000000000025,F2,65
HCC,9.2,1.690000000000004,Base case,0.4,1.0140000000000025,F2,65
HCC,9.6,1.7200000000000037,Base case,0.4,1.0320000000000022,F2,65
HCC,10,1.760000000000005,Base case,0.4,1.056000000000003,F2,65
Decompensation,0,0,Base case,0.5,0,F2,65
Decompensation,0.4,0.26999999999999985,Base case,0.5,0.13499999999999993,F2,65
Decompensation,0.8,0.47999999999999954,Base case,0.5,0.23999999999999977,F2,65
Decompensation,1.2,0.7499999999999997,Base case,0.5,0.37499999999999983,F2,65
Decompensation,1.6,0.9799999999999989,Base case,0.5,0.48999999999999944,F2,65
Decompensation,2,1.2699999999999974,Base case,0.5,0.6349999999999987,F2,65
Decompensation,2.4,1.5199999999999962,Base case,0.5,0.7599999999999981,F2,65
Decompensation,2.8,1.6599999999999955,Base case,0.5,0.8299999999999977,F2,65
Decompensation,3.2,1.7899999999999947,Base case,0.5,0.8949999999999974,F2,65
Decompensation,3.6,1.9199999999999944,Base case,0.5,0.9599999999999972,F2,65
Decompensation,4,2.0999999999999934,Base case,0.5,1.0499999999999967,F2,65
Decompensation,4.4,2.2799999999999927,Base case,0.5,1.1399999999999963,F2,65
Decompensation,4.8,2.529999999999992,Base case,0.5,1.264999999999996,F2,65
Decompensation,5.2,2.709999999999991,Base case,0.5,1.3549999999999955,F2,65
Decompensation,5.6,2.8299999999999903,Base case,0.5,1.4149999999999952,F2,65
Decompensation,6,3.009999999999989,Base case,0.5,1.5049999999999946,F2,65
Decompensation,6.4,3.2299999999999898,Base case,0.5,1.6149999999999949,F2,65
Decompensation,6.8,3.3399999999999928,Base case,0.5,1.6699999999999964,F2,65
Decompensation,7.2,3.5699999999999994,Base case,0.5,1.7849999999999997,F2,65
Decompensation,7.6,3.750000000000005,Base case,0.5,1.8750000000000024,F2,65
Decompensation,8,3.9300000000000073,Base case,0.5,1.9650000000000036,F2,65
Decompensation,8.4,4.04000000000001,Base case,0.5,2.020000000000005,F2,65
Decompensation,8.8,4.190000000000013,Base case,0.5,2.0950000000000064,F2,65
Decompensation,9.2,4.3100000000000165,Base case,0.5,2.1550000000000082,F2,65
Decompensation,9.6,4.4200000000000195,Base case,0.5,2.2100000000000097,F2,65
Decompensation,10,4.610000000000024,Base case,0.5,2.305000000000012,F2,65
HCC,0,0,Base case,0.5,0,F2,65
HCC,0.4,0.1199999999999999,Base case,0.5,0.05999999999999995,F2,65
HCC,0.8,0.1799999999999998,Base case,0.5,0.0899999999999999,F2,65
HCC,1.2,0.2899999999999996,Base case,0.5,0.1449999999999998,F2,65
HCC,1.6,0.3399999999999995,Base case,0.5,0.16999999999999976,F2,65
HCC,2,0.3999999999999997,Base case,0.5,0.19999999999999984,F2,65
HCC,2.4,0.46999999999999975,Base case,0.5,0.23499999999999988,F2,65
HCC,2.8,0.5099999999999999,Base case,0.5,0.25499999999999995,F2,65
HCC,3.2,0.5900000000000001,Base case,0.5,0.29500000000000004,F2,65
HCC,3.6,0.7100000000000004,Base case,0.5,0.3550000000000002,F2,65
HCC,4,0.8300000000000007,Base case,0.5,0.41500000000000037,F2,65
HCC,4.4,0.9100000000000003,Base case,0.5,0.4550000000000001,F2,65
HCC,4.8,1,Base case,0.5,0.5,F2,65
HCC,5.2,1.1400000000000015,Base case,0.5,0.5700000000000007,F2,65
HCC,5.6,1.2300000000000022,Base case,0.5,0.6150000000000011,F2,65
HCC,6,1.310000000000003,Base case,0.5,0.6550000000000015,F2,65
HCC,6.4,1.3300000000000032,Base case,0.5,0.6650000000000016,F2,65
HCC,6.8,1.400000000000004,Base case,0.5,0.700000000000002,F2,65
HCC,7.2,1.4800000000000049,Base case,0.5,0.7400000000000024,F2,65
HCC,7.6,1.5600000000000047,Base case,0.5,0.7800000000000024,F2,65
HCC,8,1.6000000000000045,Base case,0.5,0.8000000000000023,F2,65
HCC,8.4,1.6200000000000043,Base case,0.5,0.8100000000000022,F2,65
HCC,8.8,1.6500000000000044,Base case,0.5,0.8250000000000022,F2,65
HCC,9.2,1.690000000000004,Base case,0.5,0.845000000000002,F2,65
HCC,9.6,1.7200000000000037,Base case,0.5,0.8600000000000019,F2,65
HCC,10,1.760000000000005,Base case,0.5,0.8800000000000024,F2,65
Decompensation,0,0,Base case,0.6,0,F2,65
Decompensation,0.4,0.26999999999999985,Base case,0.6,0.10799999999999993,F2,65
Decompensation,0.8,0.47999999999999954,Base case,0.6,0.1919999999999998,F2,65
Decompensation,1.2,0.7499999999999997,Base case,0.6,0.2999999999999999,F2,65
Decompensation,1.6,0.9799999999999989,Base case,0.6,0.39199999999999957,F2,65
Decompensation,2,1.2699999999999974,Base case,0.6,0.507999999999999,F2,65
Decompensation,2.4,1.5199999999999962,Base case,0.6,0.6079999999999984,F2,65
Decompensation,2.8,1.6599999999999955,Base case,0.6,0.6639999999999983,F2,65
Decompensation,3.2,1.7899999999999947,Base case,0.6,0.7159999999999979,F2,65
Decompensation,3.6,1.9199999999999944,Base case,0.6,0.7679999999999978,F2,65
Decompensation,4,2.0999999999999934,Base case,0.6,0.8399999999999975,F2,65
Decompensation,4.4,2.2799999999999927,Base case,0.6,0.9119999999999971,F2,65
Decompensation,4.8,2.529999999999992,Base case,0.6,1.0119999999999967,F2,65
Decompensation,5.2,2.709999999999991,Base case,0.6,1.0839999999999965,F2,65
Decompensation,5.6,2.8299999999999903,Base case,0.6,1.1319999999999961,F2,65
Decompensation,6,3.009999999999989,Base case,0.6,1.2039999999999957,F2,65
Decompensation,6.4,3.2299999999999898,Base case,0.6,1.2919999999999958,F2,65
Decompensation,6.8,3.3399999999999928,Base case,0.6,1.3359999999999972,F2,65
Decompensation,7.2,3.5699999999999994,Base case,0.6,1.428,F2,65
Decompensation,7.6,3.750000000000005,Base case,0.6,1.500000000000002,F2,65
Decompensation,8,3.9300000000000073,Base case,0.6,1.572000000000003,F2,65
Decompensation,8.4,4.04000000000001,Base case,0.6,1.6160000000000043,F2,65
Decompensation,8.8,4.190000000000013,Base case,0.6,1.6760000000000053,F2,65
Decompensation,9.2,4.3100000000000165,Base case,0.6,1.7240000000000069,F2,65
Decompensation,9.6,4.4200000000000195,Base case,0.6,1.768000000000008,F2,65
Decompensation,10,4.610000000000024,Base case,0.6,1.8440000000000099,F2,65
HCC,0,0,Base case,0.6,0,F2,65
HCC,0.4,0.1199999999999999,Base case,0.6,0.047999999999999966,F2,65
HCC,0.8,0.1799999999999998,Base case,0.6,0.07199999999999993,F2,65
HCC,1.2,0.2899999999999996,Base case,0.6,0.11599999999999985,F2,65
HCC,1.6,0.3399999999999995,Base case,0.6,0.13599999999999982,F2,65
HCC,2,0.3999999999999997,Base case,0.6,0.15999999999999986,F2,65
HCC,2.4,0.46999999999999975,Base case,0.6,0.18799999999999992,F2,65
HCC,2.8,0.5099999999999999,Base case,0.6,0.20399999999999996,F2,65
HCC,3.2,0.5900000000000001,Base case,0.6,0.23600000000000004,F2,65
HCC,3.6,0.7100000000000004,Base case,0.6,0.2840000000000002,F2,65
HCC,4,0.8300000000000007,Base case,0.6,0.3320000000000003,F2,65
HCC,4.4,0.9100000000000003,Base case,0.6,0.3640000000000001,F2,65
HCC,4.8,1,Base case,0.6,0.4,F2,65
HCC,5.2,1.1400000000000015,Base case,0.6,0.45600000000000057,F2,65
HCC,5.6,1.2300000000000022,Base case,0.6,0.49200000000000094,F2,65
HCC,6,1.310000000000003,Base case,0.6,0.5240000000000012,F2,65
HCC,6.4,1.3300000000000032,Base case,0.6,0.5320000000000014,F2,65
HCC,6.8,1.400000000000004,Base case,0.6,0.5600000000000016,F2,65
HCC,7.2,1.4800000000000049,Base case,0.6,0.592000000000002,F2,65
HCC,7.6,1.5600000000000047,Base case,0.6,0.624000000000002,F2,65
HCC,8,1.6000000000000045,Base case,0.6,0.6400000000000019,F2,65
HCC,8.4,1.6200000000000043,Base case,0.6,0.6480000000000018,F2,65
HCC,8.8,1.6500000000000044,Base case,0.6,0.6600000000000017,F2,65
HCC,9.2,1.690000000000004,Base case,0.6,0.6760000000000016,F2,65
HCC,9.6,1.7200000000000037,Base case,0.6,0.6880000000000015,F2,65
HCC,10,1.760000000000005,Base case,0.6,0.7040000000000021,F2,65
Decompensation,0,0,Base case,0.7,0,F2,65
Decompensation,0.4,0.26999999999999985,Base case,0.7,0.08099999999999996,F2,65
Decompensation,0.8,0.47999999999999954,Base case,0.7,0.14399999999999988,F2,65
Decompensation,1.2,0.7499999999999997,Base case,0.7,0.22499999999999995,F2,65
Decompensation,1.6,0.9799999999999989,Base case,0.7,0.2939999999999997,F2,65
Decompensation,2,1.2699999999999974,Base case,0.7,0.3809999999999993,F2,65
Decompensation,2.4,1.5199999999999962,Base case,0.7,0.45599999999999896,F2,65
Decompensation,2.8,1.6599999999999955,Base case,0.7,0.4979999999999987,F2,65
Decompensation,3.2,1.7899999999999947,Base case,0.7,0.5369999999999985,F2,65
Decompensation,3.6,1.9199999999999944,Base case,0.7,0.5759999999999984,F2,65
