Cause,time,est,Risk,CVDRx,LiverRx,estRx,Stage,Age
Other,10,12.3000000000002,High,1.05,0.5,5.811750000000095,F2,55
Liver,10,2.019999999999992,High,1.05,0.5,1.009999999999996,F2,55
Other,10,12.3000000000002,High,1.1,0.6,6.088500000000099,F2,55
Liver,10,2.019999999999992,High,1.1,0.6,0.8079999999999967,F2,55
Other,10,12.3000000000002,High,1.1,0.7,6.088500000000099,F2,55
Liver,10,2.019999999999992,High,1.1,0.7,0.6059999999999977,F2,55
Other,10,30.169999999999376,High,0,0,30.169999999999376,F2,65
Liver,10,2.08999999999999,High,0,0,2.08999999999999,F2,65
Other,10,30.169999999999376,High,0.95,0,12.897674999999733,F2,65
Liver,10,2.08999999999999,High,0.95,0,2.08999999999999,F2,65
Other,10,30.169999999999376,High,0.9,0,12.218849999999748,F2,65
Liver,10,2.08999999999999,High,0.9,0,2.08999999999999,F2,65
Other,10,30.169999999999376,High,0.85,0,11.54002499999976,F2,65
Liver,10,2.08999999999999,High,0.85,0,2.08999999999999,F2,65
Other,10,30.169999999999376,High,1,0.1,13.576499999999719,F2,65
Liver,10,2.08999999999999,High,1,0.1,1.880999999999991,F2,65
Other,10,30.169999999999376,High,1,0.2,13.576499999999719,F2,65
Liver,10,2.08999999999999,High,1,0.2,1.6719999999999922,F2,65
Other,10,30.169999999999376,High,1,0.3,13.576499999999719,F2,65
Liver,10,2.08999999999999,High,1,0.3,1.462999999999993,F2,65
Other,10,30.169999999999376,High,1,0.4,13.576499999999719,F2,65
Liver,10,2.08999999999999,High,1,0.4,1.253999999999994,F2,65
Other,10,30.169999999999376,High,1,0.5,13.576499999999719,F2,65
Liver,10,2.08999999999999,High,1,0.5,1.044999999999995,F2,65
Other,10,30.169999999999376,High,1,0.6,13.576499999999719,F2,65
Liver,10,2.08999999999999,High,1,0.6,0.8359999999999961,F2,65
Other,10,30.169999999999376,High,1,0.7,13.576499999999719,F2,65
Liver,10,2.08999999999999,High,1,0.7,0.6269999999999971,F2,65
Other,10,30.169999999999376,High,0.95,0.1,12.897674999999733,F2,65
Liver,10,2.08999999999999,High,0.95,0.1,1.880999999999991,F2,65
Other,10,30.169999999999376,High,0.95,0.2,12.897674999999733,F2,65
Liver,10,2.08999999999999,High,0.95,0.2,1.6719999999999922,F2,65
Other,10,30.169999999999376,High,0.95,0.3,12.897674999999733,F2,65
Liver,10,2.08999999999999,High,0.95,0.3,1.462999999999993,F2,65
Other,10,30.169999999999376,High,0.95,0.4,12.897674999999733,F2,65
Liver,10,2.08999999999999,High,0.95,0.4,1.253999999999994,F2,65
Other,10,30.169999999999376,High,0.95,0.5,12.897674999999733,F2,65
Liver,10,2.08999999999999,High,0.95,0.5,1.044999999999995,F2,65
Other,10,30.169999999999376,High,0.95,0.6,12.897674999999733,F2,65
Liver,10,2.08999999999999,High,0.95,0.6,0.8359999999999961,F2,65
Other,10,30.169999999999376,High,0.95,0.7,12.897674999999733,F2,65
Liver,10,2.08999999999999,High,0.95,0.7,0.6269999999999971,F2,65
Other,10,30.169999999999376,High,0.9,0.1,12.218849999999748,F2,65
Liver,10,2.08999999999999,High,0.9,0.1,1.880999999999991,F2,65
Other,10,30.169999999999376,High,0.9,0.2,12.218849999999748,F2,65
Liver,10,2.08999999999999,High,0.9,0.2,1.6719999999999922,F2,65
Other,10,30.169999999999376,High,0.9,0.3,12.218849999999748,F2,65
Liver,10,2.08999999999999,High,0.9,0.3,1.462999999999993,F2,65
Other,10,30.169999999999376,High,0.9,0.4,12.218849999999748,F2,65
Liver,10,2.08999999999999,High,0.9,0.4,1.253999999999994,F2,65
Other,10,30.169999999999376,High,0.9,0.5,12.218849999999748,F2,65
Liver,10,2.08999999999999,High,0.9,0.5,1.044999999999995,F2,65
Other,10,30.169999999999376,High,0.9,0.6,12.218849999999748,F2,65
Liver,10,2.08999999999999,High,0.9,0.6,0.8359999999999961,F2,65
Other,10,30.169999999999376,High,0.9,0.7,12.218849999999748,F2,65
Liver,10,2.08999999999999,High,0.9,0.7,0.6269999999999971,F2,65
Other,10,30.169999999999376,High,0.85,0.1,11.54002499999976,F2,65
Liver,10,2.08999999999999,High,0.85,0.1,1.880999999999991,F2,65
Other,10,30.169999999999376,High,0.85,0.2,11.54002499999976,F2,65
Liver,10,2.08999999999999,High,0.85,0.2,1.6719999999999922,F2,65
Other,10,30.169999999999376,High,0.85,0.3,11.54002499999976,F2,65
Liver,10,2.08999999999999,High,0.85,0.3,1.462999999999993,F2,65
Other,10,30.169999999999376,High,0.85,0.4,11.54002499999976,F2,65
Liver,10,2.08999999999999,High,0.85,0.4,1.253999999999994,F2,65
Other,10,30.169999999999376,High,0.85,0.5,11.54002499999976,F2,65
Liver,10,2.08999999999999,High,0.85,0.5,1.044999999999995,F2,65
Other,10,30.169999999999376,High,0.85,0.6,11.54002499999976,F2,65
Liver,10,2.08999999999999,High,0.85,0.6,0.8359999999999961,F2,65
Other,10,30.169999999999376,High,0.85,0.7,11.54002499999976,F2,65
Liver,10,2.08999999999999,High,0.85,0.7,0.6269999999999971,F2,65
Other,10,30.169999999999376,High,1.05,0.1,14.255324999999704,F2,65
Liver,10,2.08999999999999,High,1.05,0.1,1.880999999999991,F2,65
Other,10,30.169999999999376,High,1.05,0.2,14.255324999999704,F2,65
Liver,10,2.08999999999999,High,1.05,0.2,1.6719999999999922,F2,65
Other,10,30.169999999999376,High,1.05,0.3,14.255324999999704,F2,65
Liver,10,2.08999999999999,High,1.05,0.3,1.462999999999993,F2,65
Other,10,30.169999999999376,High,1.05,0.4,14.255324999999704,F2,65
Liver,10,2.08999999999999,High,1.05,0.4,1.253999999999994,F2,65
Other,10,30.169999999999376,High,1.1,0.5,14.934149999999693,F2,65
Liver,10,2.08999999999999,High,1.1,0.5,1.044999999999995,F2,65
Other,10,30.169999999999376,High,1.05,0.6,14.255324999999704,F2,65
Liver,10,2.08999999999999,High,1.05,0.6,0.8359999999999961,F2,65
Other,10,30.169999999999376,High,1.05,0.7,14.255324999999704,F2,65
Liver,10,2.08999999999999,High,1.05,0.7,0.6269999999999971,F2,65
Other,10,30.169999999999376,High,1.1,0.1,14.934149999999693,F2,65
Liver,10,2.08999999999999,High,1.1,0.1,1.880999999999991,F2,65
Other,10,30.169999999999376,High,1.1,0.2,14.934149999999693,F2,65
Liver,10,2.08999999999999,High,1.1,0.2,1.6719999999999922,F2,65
Other,10,30.169999999999376,High,1.1,0.3,14.934149999999693,F2,65
Liver,10,2.08999999999999,High,1.1,0.3,1.462999999999993,F2,65
Other,10,30.169999999999376,High,1.1,0.4,14.934149999999693,F2,65
Liver,10,2.08999999999999,High,1.1,0.4,1.253999999999994,F2,65
Other,10,30.169999999999376,High,1.05,0.5,14.255324999999704,F2,65
Liver,10,2.08999999999999,High,1.05,0.5,1.044999999999995,F2,65
Other,10,30.169999999999376,High,1.1,0.6,14.934149999999693,F2,65
Liver,10,2.08999999999999,High,1.1,0.6,0.8359999999999961,F2,65
Other,10,30.169999999999376,High,1.1,0.7,14.934149999999693,F2,65
Liver,10,2.08999999999999,High,1.1,0.7,0.6269999999999971,F2,65
